Country Name,Country Code,Series Name,Series Code,2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014]
Algeria,DZA,Government Effectiveness: Number of Sources,GE.NO.SRC,8,9,9,9,9,9,10,10,11,11
Algeria,DZA,Government Effectiveness: Percentile Rank,GE.PER.RNK,39.0243911743,35.6097564697,30.0970878601,32.0388336182,35.8851661682,38.7559814453,35.0710906982,34.9282302856,33.4928245544,33.6538467407
Algeria,DZA,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,27.1844654083,23.3009700775,16.4251213074,16.9082126617,20.476190567,24.2857151031,18.3962268829,21.428571701,21.428571701,20.0956935883
Algeria,DZA,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,50.4854354858,46.1165046692,45.8937187195,45.8937187195,47.6190490723,49.5238113403,45.7547187805,46.1904754639,45.2380943298,45.4545440674
Algeria,DZA,Government Effectiveness: Standard Error,GE.STD.ERR,0.1692583114,0.1751508266,0.1915001273,0.1898177862,0.1873135716,0.1929827929,0.1896038204,0.1905831993,0.1763217747,0.1903549731
Algeria,DZA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.9294275045,-1.1195561886,-1.1253476143,-1.0928463936,-1.2152296305,-1.2624908686,-1.3646597862,-1.3185660839,-1.1840382814,-1.1714184284
Algeria,DZA,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,6,7,7,7,7,7,7,7,7,7
Algeria,DZA,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,20.6730766296,15.8653850555,14.4230766296,14.8325357437,13.2701425552,11.3207550049,10.3773584366,9.9526062012,12.3222751617,10.1941747665
Algeria,DZA,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,10.0478467941,8.6124401093,9.0909090042,9.523809433,8.0188674927,5.1643190384,5.6338028908,5.6603775024,8.0188674927,8.6956520081
Algeria,DZA,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,31.5789470673,25.3588523865,23.4449768066,23.3333339691,20.2830181122,20.6572761536,18.3098583221,18.8679237366,20.2830181122,18.8405799866
Algeria,DZA,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.2777670324,0.2469980121,0.2420981526,0.2439899445,0.2415900081,0.2417864352,0.2428408712,0.228033185,0.2290846407,0.2091245502
Algeria,DZA,Regulatory Quality: Estimate,RQ.EST,-0.4340315759,-0.5775632262,-0.621586442,-0.7938341498,-1.0697665215,-1.1655515432,-1.189157486,-1.2925893068,-1.179161191,-1.2065565586
Algeria,DZA,Regulatory Quality: Number of Sources,RQ.NO.SRC,9,9,9,9,9,9,9,9,9,9
Algeria,DZA,Regulatory Quality: Percentile Rank,RQ.PER.RNK,38.235294342,29.9019603729,27.1844654083,21.8446598053,13.3971290588,10.5263156891,9.9526062012,9.0909090042,11.961722374,9.6153850555
Algeria,DZA,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,24.3902435303,19.5121955872,18.3574886322,15.458937645,6.1904764175,5.7142858505,6.6037735939,4.2857141495,6.1904764175,4.7846889496
Algeria,DZA,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,50.2439041138,44.8780479431,41.5458946228,33.3333320618,23.8095245361,20.952381134,21.6981124878,18.0952377319,21.9047622681,19.617225647
Algeria,DZA,Regulatory Quality: Standard Error,RQ.STD.ERR,0.1651525199,0.174652651,0.1736379862,0.1755941808,0.1677622646,0.169503659,0.1678584516,0.1875567436,0.1827108115,0.1849140227
Algeria,DZA,Rule of Law: Estimate,RL.EST,-0.7036492229,-0.644485116,-0.711783886,-0.7064058781,-0.7580938339,-0.7490804791,-0.7749667168,-0.7536923885,-0.6632499695,-0.7331020832
Algeria,DZA,Rule of Law: Number of Sources,RL.NO.SRC,12,13,14,14,14,14,15,15,15,13
Algeria,DZA,Rule of Law: Percentile Rank,RL.PER.RNK,30.6220092773,30.1435413361,26.7942581177,27.8846149445,26.0663509369,27.0142173767,25.3521118164,27.0142173767,30.8056869507,25.4807701111
Algeria,DZA,"Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval",RL.PER.RNK.LOWER,18.571428299,20.952381134,18.0952377319,20.0956935883,17.452829361,17.9245281219,16.822429657,16.9811325073,20.7547168732,14.8325357437
Algeria,DZA,"Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval",RL.PER.RNK.UPPER,40,44.2857131958,39.5238113403,38.2775115967,36.7924537659,35.3773574829,35.0467300415,37.2641525269,41.0377349854,36.3636360168
Algeria,DZA,Rule of Law: Standard Error,RL.STD.ERR,0.1585950106,0.1477518827,0.1490870714,0.1456680149,0.1422746778,0.1398253143,0.1330001205,0.1366514266,0.1345398575,0.1465056688
Algeria,DZA,Voice and Accountability: Estimate,VA.EST,-0.7633268833,-0.9237155914,-0.9999147058,-0.9895593524,-1.0572866201,-1.026946187,-1.0002959967,-0.8978129625,-0.8886676431,-0.9285838604
Algeria,DZA,Voice and Accountability: Number of Sources,VA.NO.SRC,13,13,14,15,15,15,15,15,15,12
Algeria,DZA,Voice and Accountability: Percentile Rank,VA.PER.RNK,26.4423084259,22.1153850555,19.7115383148,19.7115383148,17.0616111755,18.0094795227,18.3098583221,21.8009471893,22.7488155365,22.6600990295
Algeria,DZA,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,19.617225647,17.7033500671,13.3971290588,15.7894735336,12.7358493805,13.6792449951,14.0186920166,16.5094337463,16.9811325073,16.6666660309
Algeria,DZA,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,30.1435413361,27.7511959076,25.3588523865,25.3588523865,25,25.9433956146,26.1682243347,27.8301887512,28.3018875122,27.9411773682
Algeria,DZA,Voice and Accountability: Standard Error,VA.STD.ERR,0.14243339,0.1161440089,0.1139836088,0.111228317,0.1131138057,0.111828059,0.1147030964,0.1163554788,0.1107357889,0.1322519481
American Samoa,ASM,Control of Corruption: Estimate,CC.EST,0.7969825864,0.3259213269,0.3389746547,0.3556349576,0.3821013868,0.3719131649,0.3580954075,0.3500251472,0.3520898223,1.2516881227
American Samoa,ASM,Control of Corruption: Number of Sources,CC.NO.SRC,1,1,1,1,1,1,1,1,1,1
American Samoa,ASM,Control of Corruption: Percentile Rank,CC.PER.RNK,77.5609741211,67.8048782349,68.9320373535,67.475730896,70.3349304199,68.0952377319,68.2464447021,67.4641113281,65.550239563,87.0192337036
American Samoa,ASM,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,63.1067962646,44.1747589111,46.3768119812,46.8599052429,47.6190490723,46.4454994202,46.6981124878,47.6190490723,47.6190490723,70.3349304199
American Samoa,ASM,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,89.3203887939,81.5533981323,81.6425094604,81.6425094604,82.8571395874,82.9383850098,80.1886825562,81.4285736084,80.9523773193,95.2153091431
American Samoa,ASM,Control of Corruption: Standard Error,CC.STD.ERR,0.3188041747,0.4184730351,0.4135304987,0.4045354724,0.4235976934,0.4293518364,0.4040421844,0.4184651971,0.4277467132,0.4232399464
American Samoa,ASM,Government Effectiveness: Estimate,GE.EST,0.1936182827,0.2040341645,0.4605063796,0.4832222462,0.4863056839,0.4868116081,0.4790646136,0.4774332047,0.4813597798,0.4171592891
American Samoa,ASM,Government Effectiveness: Number of Sources,GE.NO.SRC,1,1,1,1,1,1,1,1,1,1
American Samoa,ASM,Government Effectiveness: Percentile Rank,GE.PER.RNK,61.9512176514,62.4390258789,67.9611663818,68.4466018677,68.899520874,68.899520874,67.298576355,68.4210510254,68.899520874,70.1923065186
American Samoa,ASM,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,44.1747589111,37.3786392212,45.8937187195,46.3768119812,49.047618866,46.6666679382,47.6415100098,48.0952377319,50,42.1052627563
American Samoa,ASM,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,72.3300933838,77.6699066162,84.0579681396,85.0241546631,84.2857131958,84.2857131958,83.490562439,82.8571395874,81.4285736084,85.6459350586
American Samoa,ASM,Government Effectiveness: Standard Error,GE.STD.ERR,0.318505913,0.4123516381,0.4667278528,0.4459990561,0.4209722281,0.438088119,0.4213425517,0.3880105019,0.3687494695,0.4596744776
American Samoa,ASM,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.7804412246,0.7553651333,1.0030878782,1.0202165842,0.966377914,0.944275856,0.976814568,0.9866853356,0.9700031877,1.1264675856
American Samoa,ASM,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,1,1,1,1,1,1,1,1,1,1
American Samoa,ASM,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,69.2307662964,69.7115402222,83.1730804443,82.7751159668,83.8862533569,81.1320724487,79.7169799805,80.0947875977,80.0947875977,89.3203887939
American Samoa,ASM,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,46.4114837646,46.8899536133,55.5023918152,57.1428565979,57.0754699707,54.9295768738,55.3990592957,59.9056587219,58.0188674927,65.7004852295
American Samoa,ASM,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,99.5215301514,99.5215301514,100,100,100,99.5305175781,99.5305175781,99.5283050537,99.5283050537,99.5169067383
American Samoa,ASM,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.4649158418,0.438259393,0.4086921215,0.3985292912,0.3715160787,0.4112970233,0.4261329472,0.3660333157,0.4126862586,0.3207258582
American Samoa,ASM,Regulatory Quality: Estimate,RQ.EST,0.3600412309,0.349658221,0.3563319147,0.3696810305,0.3849708736,0.3815564513,0.3797183037,0.3549570143,0.3601639867,0.1753281057
American Samoa,ASM,Regulatory Quality: Number of Sources,RQ.NO.SRC,1,1,1,1,1,1,1,1,1,1
American Samoa,ASM,Regulatory Quality: Percentile Rank,RQ.PER.RNK,62.745098114,62.745098114,62.6213607788,63.1067962646,63.6363639832,63.6363639832,62.5592422485,61.7224884033,62.200958252,58.1730766296
American Samoa,ASM,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,52.682926178,49.2682914734,45.8937187195,46.3768119812,40,36.6666679382,35.8490562439,32.8571434021,33.8095245361,26.7942581177
